backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_marrakesh,2025-09-09T13:26:02-07:00,88,259.00084069761124,184.73771901967038,0.019287109375,0.033203125,0.013671875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,89,161.94087216541502,186.76629664508656,0.0054931640625,0.013671875,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,90,56.036477207390455,87.4450303813436,0.0869140625,0.05517578125,0.0126953125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,91,142.2479863006735,228.67998160684598,0.0064697265625,0.01171875,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,92,357.2382569355329,300.3754600974715,0.0152587890625,0.0126953125,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,93,241.2375938681142,225.3574809696567,0.0079345703125,0.01025390625,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,94,282.9445708458337,302.57412722498947,0.0048828125,0.00830078125,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,95,164.44568397349744,267.4184920249539,0.0069580078125,0.00830078125,0.005859375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,97,103.79739215473396,35.3597617098517,0.00537109375,0.00830078125,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,98,293.4905735433787,54.123795942112004,0.0076904296875,0.0107421875,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,99,153.69923114598893,34.49090323020731,0.01220703125,0.005859375,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,107,380.62445793301464,337.8145633014122,0.0084228515625,0.0087890625,0.00341796875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,108,20.691667475996603,32.77569774786696,0.015869140625,0.02685546875,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,109,285.5198494767525,119.2874040144382,0.009765625,0.017578125,0.001953125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,110,315.5280931144675,313.0901711025105,0.0074462890625,0.00830078125,0.00830078125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,111,185.98039150500034,124.73601028578092,0.0079345703125,0.0205078125,0.00244140625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,112,319.1129530571121,309.6362768038678,0.00341796875,0.0048828125,0.00244140625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,113,125.47922723972599,121.1111020107495,0.268798828125,0.49658203125,0.029296875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,114,277.7963950071458,358.1353276198585,0.00341796875,0.01025390625,0.00390625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,115,195.42394246730856,86.37535224746546,0.005615234375,0.00537109375,0.00439453125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,118,105.51556111111094,50.39232728860259,0.0081787109375,0.01806640625,0.00244140625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,119,194.28384937523637,75.6274732378708,0.2225341796875,0.443359375,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,129,170.44447455659008,164.37834512852072,0.006591796875,0.03515625,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,130,48.872591435097895,33.47087464659583,0.1314697265625,0.12890625,0.12646484375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,131,220.79530150631012,198.86536941057395,0.00634765625,0.01171875,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,132,352.19367979845146,108.60757528202505,0.0086669921875,0.02294921875,0.00146484375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,133,312.5210599068754,280.1271099774638,0.0103759765625,0.0107421875,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,7,352.46495532633855,342.1647875401624,0.00341796875,0.0068359375,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,17,228.47627307629583,190.31308019114564,0.005859375,0.01123046875,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,25,285.3165086854181,370.10825668617866,0.002685546875,0.00439453125,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,26,297.65056743904654,341.41661900164877,0.015380859375,0.03076171875,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,27,367.9311361083293,281.77932408227565,0.007568359375,0.0126953125,0.00244140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,28,221.70446834701954,227.66055985481708,0.002685546875,0.00439453125,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,29,69.03742906786468,85.38747012049332,0.003662109375,0.00634765625,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,37,186.91977492099656,249.7828382030591,0.00146484375,0.001953125,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,38,146.69712610140797,177.1285397782333,0.002197265625,0.00341796875,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,43,311.37636040121873,459.73078086728486,0.001953125,0.00390625,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,44,238.0696043814235,353.8585943845662,0.004150390625,0.00634765625,0.001953125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,45,352.10389852616925,415.5511031296396,0.004150390625,0.00341796875,0.0048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,46,307.7601338064698,412.40521607712117,0.003173828125,0.00390625,0.00244140625,2584
